latitud,longitud,property_surface_total,property_surface_covered
-34.5933032,-58.3861542,129.0,121.0
-34.586045,-58.442222,61.0,52.0
-34.6194061,-58.4519993,42.0,40.0
-34.5736815756,-58.4382349983,150.0,130.0
-34.6167688,-58.3840184,72.0,64.0
-34.5975982,-58.4266296,72.0,64.0
-34.6043594,-58.3899986,17.0,17.0
-34.5927164,-58.3903126,200.0,180.0
-34.5924725046,-58.3834075928,291.0,274.0
-34.5833085,-58.423288,28.0,28.0
-34.5677011,-58.4918883,135.0,118.0
-34.588321,-58.410757,28.0,28.0
-34.5783329,-58.4535121,135.0,125.0
-34.5923635,-58.5065111,82.0,59.0
-34.5811671,-58.4310315,215.0,200.0
-34.6473516,-58.3707221,71.0,71.0
-34.593286,-58.415655,106.0,85.0
-34.6016243,-58.4334691,44.0,41.0
-34.6203276,-58.4639793,49.0,44.0
-34.6139472791,-58.3895633902,39.0,36.0
-34.6267108,-58.5028196,103.0,53.0
-34.6231054,-58.4973057,72.0,59.0
-34.5657344,-58.4649426,77.0,67.0
-34.6347904,-58.4571456,277.0,277.0
-34.639648,-58.506777,82.0,74.0
-34.5557975,-58.461877,39.0,35.0
-34.552571,-58.497761,53.0,47.0
-34.5826751,-58.4246202,37.0,33.0
-34.58839659,-58.37599361,100.0,88.0
-34.5486901,-58.4711685,45.0,39.0
-34.6074673,-58.3836393,163.0,89.0
-34.6107178,-58.4300013,60.0,51.0
-34.5769766,-58.4665488,294.0,280.0
-34.6334271,-58.5251691,321.0,211.0
-34.5631098,-58.4625457,75.0,75.0
-34.5944502625,-58.4132815875,65.0,61.0
-34.6321642,-58.4660247,73.0,63.0
-34.5774132,-58.4227049,117.0,83.0
-34.57366979,-58.4382855892,64.0,56.0
-34.639306,-58.3685005,210.0,140.0
-34.5889577,-58.3833474,40.0,35.0
-34.5899815,-58.3879305,271.0,271.0
-34.602685,-58.4177,31.0,31.0
-34.633875,-58.3754615,73.0,62.0
-34.5804476,-58.4119602,290.0,234.0
-34.5700011,-58.4475442,40.0,34.0
-34.6115942,-58.4084415,114.0,110.0
-34.6125375216,-58.4776497374,38.0,35.0
-34.6206849,-58.5080959,47.0,44.0
-34.5873689,-58.5002405,74.0,52.0
-34.6093618,-58.3629053,180.0,180.0
-34.5657344,-58.4649426,53.0,48.0
-34.5921177478,-58.4114339948,94.0,87.0
-34.5545188,-58.4915986,60.0,35.0
-34.588507,-58.3899822,157.0,157.0
-34.5981385,-58.4887738,95.0,65.0
-34.5453173,-58.4763576,28.0,25.0
-34.5530043926,-58.4664524233,37.0,34.0
-34.6331897254,-58.4607428275,111.0,103.0
-34.624386,-58.417477,47.0,47.0
-34.611826,-58.516024,81.0,61.0
-34.630337,-58.4117929,139.0,61.0
-34.554482,-58.487949,66.0,55.0
-34.5957692,-58.4406964,33.0,28.0
-34.6098561,-58.4982317,63.0,55.0
-34.5760598,-58.4707172,45.0,43.0
-34.6148482,-58.4437078,59.0,50.0
-34.568875,-58.4321254,40.0,36.0
-34.6404353,-58.3785677,118.0,118.0
-34.5951753,-58.3972096,50.0,41.0
-34.574127,-58.479163,282.0,282.0
-34.541616,-58.4733768,54.0,46.0
-34.639203,-58.371737,27.0,27.0
-34.593205,-58.3845688,38.0,38.0
-34.5956603,-58.4096285,62.0,51.0
-34.6295481,-58.4657968,109.0,96.0
-34.6115181,-58.3738937,31.0,31.0
-34.598328,-58.499369,60.0,52.0
-34.5890565325,-58.4158026669,105.0,96.0
-34.620575,-58.4419817,46.0,46.0
-34.5990025,-58.4267045,39.0,36.0
-34.567264,-58.45614,87.0,87.0
-34.6254887,-58.4136535,43.0,40.0
-34.5653090627,-58.4480434349,60.0,58.0
-34.593465,-58.412869,45.0,45.0
-34.6288248,-58.3946501,63.0,56.0
-34.5815248,-58.4430046,42.0,39.0
-34.5447601,-58.4716172,33.0,28.0
-34.6162471,-58.4129436,102.0,77.0
-34.6353022,-58.3711999,63.0,56.0
-34.583715,-58.414855,158.0,148.0
-34.5930821,-58.3773013,55.0,51.0
-34.5937586,-58.4054736,157.0,151.0
-34.5898547,-58.4063161,127.0,103.0
-34.591989,-58.412413,100.0,92.0
-34.6243842,-58.3782178,33.0,30.0
-34.6200926,-58.3610901,65.0,57.0
-34.6078232,-58.3870397,65.0,58.0
-34.6166917,-58.443128,47.0,38.0
-34.5986062,-58.4346248,76.0,66.0
-34.5619978,-58.4470058,263.0,263.0
-34.62107,-58.460787,104.0,94.0
-34.541616,-58.4733768,48.0,40.0
-34.6284649,-58.3892571,61.0,59.0
-34.5731249487,-58.4556939239,38.0,38.0
-34.5866476,-58.4002768,44.0,37.0
-34.5783677,-58.4827302,80.0,69.0
-34.55476263,-58.45024143,39.0,39.0
-34.6241498,-58.4458366,24.0,20.0
-34.5676914,-58.4865158,33.0,27.0
-34.6084727,-58.4190678,95.0,88.0
-34.60114,-58.396891,52.0,45.0
-34.5791744,-58.4543465,25.0,25.0
-34.6164478,-58.4430385,55.0,51.0
-34.5824394,-58.4328746,80.0,70.0
-34.653669,-58.5228349,44.0,40.0
-34.6471192985,-58.4992146492,120.0,110.0
-34.5709860268,-58.4805854549,33.0,33.0
-34.5883922,-58.423252,67.0,57.0
-34.585189,-58.480002,65.0,62.0
-34.5867756899,-58.4018427355,31.0,28.0
-34.6155064365,-58.4243839122,36.0,33.0
-34.6230524188,-58.4795952272,78.0,62.0
-34.5636016,-58.4362832,76.0,65.0
-34.5968076,-58.4003781,49.0,42.0
-34.5715762,-58.4546221,32.0,31.0
-34.5791632,-58.4557246,30.0,25.0
-34.5804476,-58.4119602,190.0,180.0
-34.5833365,-58.4750831,38.0,34.0
-34.5855897,-58.4797576,22.0,22.0
-34.5741667,-58.4898344,39.0,36.0
-34.6285206,-58.4708375,23.0,23.0
-34.6303,-58.39637,74.0,58.0
-34.6177432959,-58.4621731804,306.0,206.0
-34.5679189,-58.449054,99.0,96.0
-34.573855,-58.42234154,41.0,36.0
-34.604427,-58.4088682,48.0,43.0
-34.5868709,-58.4083077,20.0,20.0
-34.5997925,-58.5090184,52.0,52.0
-34.5605912,-58.4635989,51.0,45.0
-34.5925942,-58.3929046,37.0,35.0
-34.6090657,-58.4316899,81.0,71.0
-34.61682542,-58.44360306,48.0,42.0
-34.633402,-58.371434,49.0,39.0
-34.567816,-58.4341506,34.0,29.0
-34.611829,-58.4222142,48.0,48.0
-34.6282545,-58.3719977,97.0,82.0
-34.5518113,-58.455855,80.0,80.0
-34.5842391,-58.5021363,54.0,54.0
-34.6302483,-58.4573654,137.0,128.0
-34.5686717,-58.4544141,55.0,52.0
-34.6395648,-58.4969627,71.0,68.0
-34.627519,-58.406719,48.0,45.0
-34.6142325,-58.4791613,37.0,31.0
-34.5912118,-58.5187944,330.0,180.0
-34.597358,-58.441674,50.0,50.0
-34.5736865,-58.4383177,61.0,58.0
-34.5858096,-58.405548,247.0,220.0
-34.5916604571,-58.4094134861,49.0,42.0
-34.5711641,-58.4444524,44.0,39.0
-34.569798,-58.442373,216.0,206.0
-34.5644672,-58.4753966,63.0,56.0
-34.5931293,-58.4136926,55.0,52.0
-34.5477487,-58.4728785,105.0,70.0
-34.5731366,-58.4330084,98.0,98.0
-34.629812,-58.4090231,53.0,46.0
-34.5893196,-58.4127572,38.0,32.0
-34.5854889674,-58.4197998047,104.0,93.0
-34.6540555,-58.4764816,319.0,209.0
-34.5903797,-58.5107121,66.0,58.0
-34.5806445,-58.495765,31.0,28.0
-34.5951035,-58.3994668,72.0,72.0
-34.6308521,-58.4082329,57.0,54.0
-34.5412501,-58.4729664,73.0,65.0
-34.597006,-58.392532,406.0,406.0
-34.5656897,-58.4654412,156.0,135.0
-34.590749,-58.40945,76.0,71.0
-34.5500219887,-58.4745360804,83.0,38.0
-34.6030667,-58.4035258,63.0,63.0
-34.543991,-58.46256,45.0,40.0
-34.6207539,-58.3756963,45.0,38.0
-34.6160901,-58.4383148,65.0,60.0
-34.6123355,-58.3609723,250.0,240.0
-34.5873322,-58.4521786,68.0,66.0
-34.607259,-58.3893588,77.0,77.0
-34.5593183,-58.4454754,65.0,60.0
-34.573855,-58.42234154,32.0,32.0
-34.6224105,-58.4060074,37.0,37.0
-34.6440524,-58.5220447,130.0,109.0
-34.5393595871,-58.4655288167,63.0,45.0
-34.541616,-58.4733768,70.0,62.0
-34.5707852,-58.4860704,34.0,29.0
-34.5963161,-58.4269934,30.0,30.0
-34.6265198,-58.5054345,37.0,37.0
-34.5975982,-58.4266296,56.0,56.0
-34.5889058,-58.4032728,75.0,68.0
-34.5676493,-58.4436078,56.0,53.0
-34.6282221,-58.4501864,93.0,88.0
-34.5916308,-58.4071646,45.0,33.0
-34.5996969363,-58.3964817005,45.0,45.0
-34.6183291,-58.5057331,150.0,110.0
-34.5817782,-58.4510943,105.0,75.0
-34.6187052,-58.4993511,30.0,30.0
-34.6283639,-58.4354814,47.0,40.0
-34.6419558,-58.4221044,138.0,114.0
-34.6259143,-58.4574137,147.0,139.0
-34.5442519,-58.4614599,102.0,92.0
-34.6377256,-58.4173787,65.0,60.0
-34.624845,-58.431635,53.0,45.0
-34.6182866,-58.3973751,71.0,71.0
-34.5832580456,-58.4943204228,41.0,39.0
-34.60424664,-58.49067708,71.0,60.0
-34.6103807,-58.3976944,67.0,65.0
-34.6099859,-58.4508907,53.0,53.0
-34.5782,-58.4349,88.0,80.0
-34.5975659194,-58.3813201836,47.0,47.0
-34.6201657,-58.3886668,49.0,42.0
-34.6524716,-58.5225296,100.0,96.0
-34.5848205,-58.4651897,55.0,53.0
-34.599463,-58.415059,47.0,45.0
-34.5920804,-58.4951945,210.0,80.0
-34.5710615,-58.4580747,164.0,85.0
-34.5829094,-58.4240148,33.0,33.0
-34.5869461,-58.4127,38.0,38.0
-34.6256459,-58.395791,73.0,56.0
-34.5598733,-58.4492538,211.0,205.0
-34.563005,-58.453674,79.0,66.0
-34.5863454,-58.4201459,45.0,41.0
-34.5760624,-58.4075405,48.0,46.0
-34.6145758,-58.4372446,180.0,140.0
-34.588589,-58.50032,87.0,68.0
-34.6023762,-58.3637807,145.0,111.0
-34.614978,-58.428494,93.0,47.0
-34.6006309535,-58.3769645085,50.0,50.0
-34.604196,-58.3946963,25.0,25.0
-34.6175072,-58.4176737,49.0,46.0
-34.5613612,-58.4637579,117.0,101.0
-34.5692314,-58.4577803,52.0,45.0
-34.5703507,-58.4860838,33.0,28.0
-34.5621439,-58.4595121,140.0,133.0
-34.580818,-58.491051,66.0,56.0
-34.5528523526,-58.4561236038,75.0,69.0
-34.565424,-58.4357266,152.0,152.0
-34.639767,-58.477393,37.0,37.0
-34.5532952801,-58.4701338724,78.0,67.0
-34.560705,-58.4676594,156.0,129.0
-34.608463,-58.3906782,21.0,21.0
-34.5945201,-58.4310018,49.0,45.0
-34.591518,-58.3995091,58.0,53.0
-34.5857643045,-58.4191524445,106.0,96.0
-34.5701152,-58.4892067,50.0,50.0
-34.5571113,-58.4666084,54.0,46.0
-34.6106203,-58.4906905,77.0,66.0
-34.6338115,-58.4809498,42.0,40.0
-34.5910112,-58.3908362,260.0,176.0
-34.5744789,-58.4826594,66.0,63.0
-34.565829162,-58.43744874,52.0,52.0
-34.5782768,-58.3993373,357.0,308.0
-34.558120331,-58.4660196304,108.0,96.0
-34.588296,-58.3831491,62.0,53.0
-34.603233,-58.495896,128.0,90.0
-34.5667503,-58.4359251,202.0,184.0
-34.5519760114,-58.4675266392,45.0,38.0
-34.6320545,-58.4652057,32.0,28.0
-34.5828478,-58.4512913,99.0,90.0
-34.5868470062,-58.4521153505,80.0,70.0
-34.5716025864,-58.4455490112,68.0,63.0
-34.685478,-58.460001,73.0,73.0
-34.5776471,-58.4060644,95.0,85.0
-34.5978787,-58.4830904,68.0,65.0
-34.5784,-58.4609,104.0,65.0
-34.5541073,-58.4516175,75.0,65.0
-34.5696968,-58.4333785,27.0,23.0
-34.6299932,-58.4259059,102.0,82.0
-34.5968609695,-58.445908573,36.0,34.0
-34.6112124,-58.4028512,64.0,64.0
-34.6324534,-58.3771684,64.0,55.0
-34.581314,-58.473913,93.0,85.0
-34.638709,-58.46298,204.0,153.0
-34.617889,-58.438636,63.0,58.0
-34.627889,-58.4482472,76.0,70.0
-34.6128523,-58.3627349,124.0,124.0
-34.5826288,-58.4182711,96.0,86.0
-34.6105801,-58.3603773,188.0,188.0
-34.6106293,-58.4384467,224.0,150.0
-34.6315401,-58.3839414,91.0,82.0
-34.619761,-58.361477,78.0,68.0
-34.5565597,-58.4545099,51.0,45.0
-34.6383532,-58.4134788,70.0,67.0
-34.5870715,-58.4268846,52.0,52.0
-34.5669451,-58.4404484,346.0,278.0
-34.6205289,-58.4747601,81.0,71.0
-34.5840283,-58.453031,66.0,66.0
-34.5839581,-58.4006651,111.0,95.0
-34.597358,-58.441674,249.0,125.0
-34.577177991,-58.4758286958,150.0,105.0
-34.6185057,-58.3958717,76.0,71.0
-34.5788643,-58.4002562,450.0,300.0
-34.6044798,-58.4926129,65.0,56.0
-34.5763541,-58.4962171,65.0,62.0
-34.620508,-58.439541,49.0,49.0
-34.6100388,-58.4526612,71.0,63.0
-34.6251389439,-58.4141242504,46.0,41.0
-34.6364881,-58.4532854,58.0,58.0
-34.5803035,-58.4054707,195.0,174.0
-34.6206202,-58.4447926,30.0,30.0
-34.5943734,-58.3853198,30.0,30.0
-34.5885022,-58.3880953,133.0,129.0
-34.580467,-58.459869,99.0,71.0
-34.5669213,-58.4314565,90.0,62.0
-34.5626109,-58.4577439,91.0,79.0
-34.6216746,-58.3929639,62.0,59.0
-34.6036632,-58.4208624,50.0,47.0
-34.5916562,-58.3813397,197.0,197.0
-34.6086689,-58.4405856,42.0,36.0
-34.55476263,-58.45024143,150.0,146.0
-34.5788613,-58.4840329,40.0,36.0
-34.5957858,-58.4088427,27.0,27.0
-34.6008999,-58.4269504,40.0,37.0
-34.5647325,-58.4412528,188.0,170.0
-34.61277,-58.3915645,48.0,45.0
-34.6022407,-58.3967469,71.0,46.0
-34.6023208,-58.4362109,57.0,43.0
-34.5759845,-58.460404,44.0,39.0
-34.6156005,-58.387115,175.0,174.0
-34.5948187,-58.3874631,92.0,92.0
-34.5539967,-58.4578089,43.0,37.0
-34.6540064,-58.5060876,52.0,42.0
-34.5789170762,-58.4328460693,33.0,28.0
-34.596326,-58.409799,109.0,100.0
-34.5767258224,-58.4864972868,75.0,68.0
-34.6234085161,-58.4407800436,98.0,57.0
-34.6358826803,-58.4899234772,38.0,32.0
-34.621194,-58.4560866,103.0,93.0
-34.5975412222,-58.3746304267,102.0,87.0
-34.5973837,-58.4051391,91.0,85.0
-34.5902266,-58.4085008,92.0,87.0
-34.57154052,-58.4878555,105.0,105.0
-34.6197204,-58.4621308,192.0,119.0
-34.5869881,-58.4770471,82.0,60.0
-34.563052,-58.4462053,171.0,171.0
-34.6284379,-58.3826881,54.0,54.0
-34.6113083,-58.4055515,56.0,35.0
-34.6054487831,-58.3829784393,43.0,43.0
-34.6046375,-58.4183425,44.0,41.0
-34.5763092,-58.4329368,78.0,78.0
-34.6480011,-58.5006126,51.0,42.0
-34.6002081,-58.3881884,35.0,35.0
-34.6063721645,-58.3871035086,103.0,95.0
-34.5783606569,-58.4321953921,38.0,32.0
-34.5940709,-58.4019361,80.0,80.0
-34.6071517,-58.4495854,32.0,32.0
-34.628714,-58.464618,160.0,124.0
-34.5805604,-58.4733611,92.0,65.0
-34.634813,-58.481401,70.0,66.0
-34.6072124,-58.4152904,110.0,110.0
-34.5702291,-58.4498383,30.0,26.0
-34.5833511,-58.5049959,33.0,30.0
-34.5880361,-58.4067897,37.0,37.0
-34.6262074,-58.4360105,52.0,47.0
-34.5799981,-58.4006109,235.0,235.0
-34.599781,-58.509444,148.0,120.0
-34.5939709,-58.4122831,71.0,60.0
-34.5916809,-58.3791937,340.0,321.0
-34.5656433,-58.4491457,81.0,52.0
-34.6005813,-58.4011051,59.0,48.0
-34.638707,-58.505763,56.0,54.0
-34.5936501,-58.4073547,100.0,95.0
-34.5773663,-58.4914706,105.0,70.0
-34.63099,-58.4201892,38.0,35.0
-34.630441,-58.4231121,180.0,130.0
-34.5952693,-58.3985274,100.0,100.0
-34.5584012,-58.451805,46.0,37.0
-34.5940296,-58.4028689,80.0,80.0
-34.6443194,-58.4963989,64.0,57.0
-34.596798,-58.4093901,73.0,63.0
-34.6076381,-58.3889657,73.0,64.0
-34.5945647,-58.3870774,105.0,102.0
-34.5710984,-58.4765543,37.0,32.0
-34.6121378,-58.4745384,137.0,84.0
-34.573855,-58.42234154,176.0,86.0
-34.6436202,-58.5147111,30.0,21.0
-34.5927614,-58.4161349,25.0,26.0
-34.6007491,-58.3879922,57.0,57.0
-34.6282465,-58.4844109,94.0,80.0
-34.628963,-58.4509116,142.0,134.0
-34.6233291,-58.3917916,37.0,36.0
-34.6198594,-58.4693623,60.0,55.0
-34.5993907,-58.412292,48.0,41.0
-34.6028791,-58.3637194,127.0,116.0
-34.637676,-58.496546,43.0,43.0
-34.6166683,-58.4615749,60.0,60.0
-34.6292283,-58.4444888,55.0,47.0
-34.6471775,-58.3727152,62.0,52.0
-34.609237,-58.502897,41.0,41.0
-34.5499842,-58.4830905,153.0,90.0
-34.5886692,-58.5082351,40.0,34.0
-34.5801338,-58.4318753,55.0,50.0
-34.554685,-58.454054,56.0,50.0
-34.6166228,-58.4167428,42.0,36.0
-34.5865626,-58.4124742,91.0,82.0
-34.5540252,-58.4581585,107.0,100.0
-34.6125336,-58.4535294,39.0,36.0
-34.5834729,-58.4339054,61.0,54.0
-34.58839659,-58.37599361,128.0,123.0
-34.5667503,-58.4359251,184.0,151.0
-34.6825076,-58.4659101,65.0,65.0
-34.608859,-58.402845,378.0,210.0
-34.6157239,-58.4317195,117.0,100.0
-34.600221,-58.452973,52.0,52.0
-34.6240895,-58.3990893,55.0,47.0
-34.6219174,-58.4420618,105.0,92.0
-34.5904631,-58.3793498,180.0,174.0
-34.5662059,-58.4447662,350.0,310.0
-34.6074385,-58.4611952,155.0,121.0
-34.5696949,-58.4530752,39.0,39.0
-34.6208595,-58.4604118,41.0,37.0
-34.6499114,-58.4923077,102.0,70.0
-34.5601777,-58.4509944,420.0,395.0
-34.6332073,-58.4677735,106.0,98.0
-34.6163394,-58.4756164,43.0,43.0
-34.5979106,-58.3947716,133.0,133.0
-34.5656433,-58.4491457,60.0,52.0
-34.60865,-58.40887,107.0,103.0
-34.598541,-58.4232843,80.0,75.0
-34.6077596,-58.4449414,66.0,56.0
-34.6268473,-58.3774717,130.0,100.0
-34.618898,-58.4844194,49.0,44.0
-34.6182945,-58.4552837,135.0,125.0
-34.6317187648,-58.4596946604,47.0,40.0
-34.569568,-58.49292,171.0,146.0
-34.596961,-58.4499143,117.0,82.0
-34.6135177,-58.4165172,21.0,21.0
-34.6165823,-58.4686995,32.0,28.0
-34.60922726,-58.42174452,70.0,64.0
-34.5783082,-58.4380876,35.0,30.0
-34.6199199,-58.5003381,35.0,33.0
-34.5538593,-58.4501114,164.0,155.0
-34.6095812,-58.3630217,135.0,89.0
-34.6067,-58.4659,61.0,56.0
-34.5752647,-58.4842655,121.0,113.0
-34.588135,-58.430091,23.0,21.0
-34.5891116,-58.5030705,173.0,136.0
-34.55491,-58.4374886,78.0,67.0
-34.6022407,-58.3967469,45.0,30.0
-34.556084,-58.463389,40.0,40.0
-34.578798,-58.475707,330.0,200.0
-34.5746469,-58.4394817,49.0,45.0
-34.5412501,-58.4729664,55.0,45.0
-34.593668,-58.443768,106.0,90.0
-34.5633451,-58.4384355,133.0,122.0
-34.61538,-58.475643,83.0,58.0
-34.6176732501,-58.4542321091,42.0,39.0
-34.5926397,-58.3950119,80.0,75.0
-34.6524959,-58.5020336,70.0,60.0
-34.6453835,-58.5113958,118.0,101.0
-34.5803122,-58.4748869,71.0,55.0
-34.595903,-58.4283945,405.0,260.0
-34.6210359,-58.433732,59.0,50.0
-34.618523,-58.3793142,34.0,33.0
-34.596362,-58.418555,49.0,49.0
-34.6012271,-58.3969994,67.0,57.0
-34.6201657,-58.3886668,45.0,38.0
-34.6155158,-58.4110698,60.0,60.0
-34.6449795,-58.513973,21.0,21.0
-34.589402,-58.405645,93.0,84.0
-34.5636279,-58.474417,83.0,69.0
-34.6159782,-58.3961141,44.0,40.0
-34.630619,-58.4439388,73.0,63.0
-34.624874,-58.427083,56.0,42.0
-34.6208132,-58.4351765,79.0,76.0
-34.6010624,-58.3763479,55.0,55.0
-34.6282465,-58.4844109,75.0,75.0
-34.5872143,-58.3960374,160.0,150.0
-34.5963573,-58.3753623,50.0,50.0
-34.5639326,-58.4651224,55.0,46.0
-34.5974193,-58.4037598,41.0,37.0
-34.6261863,-58.4899823,102.0,83.0
-34.5775948,-58.495185,82.0,54.0
-34.6081313,-58.4330112,64.0,60.0
-34.6129205,-58.394416,58.0,55.0
-34.6157161,-58.3934226,47.0,47.0
-34.550234054,-58.4534373879,82.0,79.0
-34.5470572416,-58.4679508209,68.0,62.0
-34.544426,-58.4632673,32.0,32.0
-34.61267,-58.485971,192.0,83.0
-34.5704122,-58.4911023,44.0,35.0
-34.5791752,-58.4543496,49.0,46.0
-34.6254600357,-58.4624411709,104.0,96.0
-34.611071,-58.5246029,59.0,43.0
-34.5787533884,-58.490918676,66.0,60.0
-34.6214629,-58.3799307,41.0,35.0
-34.6018805,-58.5220247,510.0,364.0
-34.5514813,-58.4579632,52.0,43.0
-34.6281455,-58.4335845,42.0,42.0
-34.573855,-58.42234154,92.0,80.0
-34.6299,-58.4359,62.0,62.0
-34.6421548,-58.4393999,71.0,58.0
-34.5727313,-58.4197872,309.0,286.0
-34.5582056,-58.4429231,47.0,43.0
-34.5539847,-58.4600319,72.0,70.0
-34.5714458,-58.4423506,33.0,33.0
-34.5968046,-58.4003518,108.0,98.0
-34.5746836433,-58.4410858154,96.0,63.0
-34.617207,-58.45649,31.0,30.0
-34.5697552,-58.4415898,128.0,118.0
-34.619907,-58.4428498,59.0,50.0
-34.581108,-58.424263,96.0,88.0
-34.6144096,-58.3989853,57.0,53.0
-34.5717472,-58.458874,40.0,34.0
-34.6025477,-58.4653406,33.0,33.0
-34.6241115682,-58.5137861884,230.0,230.0
-34.5822408,-58.4981379,160.0,130.0
-34.59882967,-58.44272495,105.0,95.0
-34.638043,-58.363956,38.0,35.0
-34.55476263,-58.45024143,145.0,130.0
-34.5857160212,-58.4113894363,138.0,110.0
-34.5592,-58.4657,42.0,38.0
-34.5749887,-58.4660761,640.0,640.0
-34.5834421,-58.4762673,47.0,41.0
-34.6172689,-58.3628743,65.0,54.0
-34.564621,-58.456696,72.0,67.0
-34.6367607,-58.4377287,77.0,57.0
-34.6325074,-58.4803862,34.0,33.0
-34.605211,-58.3991771,100.0,100.0
-34.6178654,-58.3608683,120.0,110.0
-34.6046639,-58.4181038,46.0,43.0
-34.5810605,-58.4322339,34.0,29.0
-34.6273168,-58.4670965,80.0,69.0
-34.5491112,-58.4443146,138.0,126.0
-34.5841110333,-58.3763694763,45.0,39.0
-34.6177697,-58.4607499,195.0,170.0
-34.5711539,-58.4306879,37.0,34.0
-34.6132944,-58.4247292,66.0,61.0
-34.5638961,-58.4634783,74.0,74.0
-34.5786965,-58.5002389,310.0,240.0
-34.6202756,-58.434692,32.0,32.0
-34.59882967,-58.44272495,31.0,31.0
-34.5923805,-58.3922596,74.0,74.0
-34.6276552,-58.463616,110.0,102.0
-34.6346379966,-58.4664273262,62.0,58.0
-34.5412501,-58.4729664,52.0,44.0
-34.612511641,-58.498844481,38.0,36.0
-34.6677656,-58.4837009,95.0,81.0
-34.5457433,-58.4590301,210.0,173.0
-34.6229274,-58.4071732,68.0,65.0
-34.5637889,-58.4365534,143.0,140.0
-34.6203276,-58.4639793,40.0,36.0
-34.5756817388,-58.4903181577,42.0,38.0
-34.5973912527,-58.3841671487,23.0,23.0
-34.5814008,-58.4264122,41.0,35.0
-34.63593994,-58.43769584,32.0,32.0
-34.637701,-58.4174684684,47.0,35.0
-34.6217529,-58.4629264,119.0,98.0
-34.5844316,-58.4059117,52.0,52.0
-34.6191591,-58.3885097,30.0,27.0
-34.5788228,-58.4120583,40.0,38.0
-34.6194648894,-58.4312689304,165.0,135.0
-34.617881,-58.500738,73.0,59.0
-34.5579404,-58.4781558,45.0,37.0
-34.6269093,-58.3974489,59.0,37.0
-34.58839659,-58.37599361,33.0,33.0
-34.5717792725,-58.4951806068,72.0,57.0
-34.5943317241,-58.3798492251,45.0,45.0
-34.6075323,-58.4457706,41.0,39.0
-34.5439581,-58.4703052,40.0,36.0
-34.6114870037,-58.4909104926,74.0,62.0
-34.5527366,-58.4776205,38.0,38.0
-34.61418276,-58.5106071736,55.0,49.0
-34.6209273,-58.3764926,658.0,568.0
-34.5462764,-58.4710278,85.0,78.0
-34.6245423,-58.3759895,43.0,40.0
-34.5681353,-58.4426368,260.0,200.0
-34.5798112,-58.4310464,34.0,31.0
-34.622557,-58.513961,55.0,31.0
-34.546288,-58.462747,97.0,94.0
-34.6338766,-58.4031367,53.0,49.0
-34.616981,-58.501232,50.0,50.0
-34.5942345,-58.4218227,35.0,35.0
-34.5896226327,-58.3999729156,80.0,73.0
-34.6280753,-58.4544106,255.0,132.0
-34.5605292,-58.4483653,115.0,102.0
-34.634128,-58.40603,780.0,314.0
-34.6256781,-58.485328,80.0,80.0
-34.62152047,-58.37154103,48.0,44.0
-34.574552,-58.4653667,319.0,319.0
-34.6280112,-58.4351927,99.0,76.0
-34.586885,-58.451932,46.0,32.0
-34.597763,-58.42601,69.0,63.0
-34.6132512,-58.3617796,280.0,200.0
-34.6079243125,-58.3959057936,27.0,27.0
-34.5786520697,-58.4705471992,75.0,70.0
-34.6124019,-58.3604599,90.0,90.0
-34.6168866,-58.421474,63.0,55.0
-34.5986963,-58.4417485,45.0,44.0
-34.6280112,-58.4351927,179.0,116.0
-34.5731124,-58.4313595,74.0,65.0
-34.6292928,-58.4415049,54.0,46.0
-34.5805462,-58.4418154,61.0,58.0
-34.5761,-58.4389166,85.0,73.0
-34.6022035,-58.3825318,120.0,65.0
-34.6229931,-58.4612084,76.0,65.0
-34.582818,-58.4404772,179.0,170.0
-34.5885128,-58.43163,53.0,45.0
-34.6373187,-58.361124,58.0,55.0
-34.5586939,-58.4524793,90.0,80.0
-34.5917136,-58.4053114,30.0,27.0
-34.588031053,-58.4390739638,57.0,51.0
-34.6193355,-58.4281642,42.0,36.0
-34.5963197,-58.378533,66.0,66.0
-34.56733,-58.4754625,36.0,36.0
-34.5929435482,-58.3835792542,110.0,110.0
-34.6149895,-58.4060341,42.0,37.0
-34.5781018,-58.4299763,58.0,52.0
-34.5792180675,-58.4543624933,27.0,27.0
-34.5412501,-58.4729664,73.0,65.0
-34.549234,-58.47767,47.0,33.0
-34.5881492,-58.3889566,169.0,145.0
-34.6321034,-58.4569145,28.0,24.0
-34.60904966,-58.35568898,37.0,35.0
-34.6129996,-58.3621168,176.0,163.0
-34.6351091,-58.4513113,136.0,111.0
-34.5690809,-58.4972309,110.0,70.0
-34.598811,-58.396033,49.0,42.0
-34.5693563,-58.4858823,41.0,41.0
-34.5657841,-58.4489965,144.0,144.0
-34.5965242,-58.3917138,33.0,33.0
-34.6142981,-58.4271393,42.0,42.0
-34.6354314356,-58.5012823828,66.0,60.0
-34.6090994,-58.40306169,123.0,110.0
-34.617978,-58.362848,254.0,188.0
-34.5890328235,-58.4206745221,44.0,40.0
-34.6364881,-58.4532854,55.0,55.0
-34.5535139,-58.4610366,60.0,60.0
-34.574507,-58.445677,262.0,242.0
-34.577542,-58.472313,57.0,51.0
-34.638777,-58.4325736,22.0,22.0
-34.6273956,-58.4747327,105.0,90.0
-34.55242,-58.453084,69.0,63.0
-34.5722791,-58.4806079,33.0,33.0
